compound,rmsc,reuc,rpcc,rscc
C104858,0.9702438100900128,0.970891786972934,0.9829646491326843,0.998377610432474
C104870,0.9813630941365848,0.9816196066117686,0.9890635784161368,0.9976683177406547
C104881,0.982430297956587,0.982658474484888,0.9898559067847021,0.9980223161975623
C104905,0.9951417895655246,0.9951594198254372,0.9973640861735105,0.9977219531324064
C104927,0.9887626496674236,0.9888564789583059,0.9937599150374906,0.998362829832272
C104938,0.9949684312055623,0.9949873394139849,0.9972109577038286,0.9958576896255693
C10494878,0.9783788601775536,0.9787232523716075,0.9885109996625591,0.9964410377915264
C104949,0.9918844161108404,0.99193348115304,0.9952847803545011,0.9968518917871729
C10496181,0.9980099639614204,0.9980129292259391,0.9989797461552665,0.9908913821020007
C104961,0.9801929348946931,0.9804823914318007,0.9884995578981219,0.9945342311348698
C104968583,0.6844955351832308,0.7433202861109419,0.7945221173818738,0.9876081727319295
C10498358,0.9915381569056009,0.9915914827809886,0.9955085809145147,0.999056994559456
C105055,0.9874957989377293,0.9876118550074092,0.9932239438416165,0.995081076057822
C105088,0.978634490187562,0.9789708574863847,0.9884964306720886,0.9972876760195257
C105146,0.9627178311986179,0.9637288212442635,0.9798666145823579,0.9943062746307423
C10516719,0.9854633669128235,0.9856199536936613,0.9916332767003162,0.9895860292797863
C105184381,0.9866512357433778,0.9867834064551804,0.9924632292303235,0.996237346772752
C10519069,0.9786730937290045,0.9790082572386154,0.9883371235667167,0.9983855655276584
C10519207,0.9874654191985854,0.9875820369580868,0.9932008695280705,0.9959835256703065
C10522266,0.9950598488592565,0.9950780776135256,0.9973933427903,0.9904114574804572
C10526075,0.9927531716877835,0.9927923225448239,0.9959534316174328,0.9969338430010186
C105306,0.9909069791147982,0.9909685247741715,0.9951357312736617,0.9980908264313231
C105317,0.967177179992006,0.967963629734453,0.9816899780706979,0.9921693570235626
C105340,0.9130994672904734,0.9183788631433255,0.9513918531018013,0.9713880231216557
C105351,0.9949953291179248,0.9950140361243719,0.997277988541096,0.9972028945537227
C105362,0.9940563213276573,0.99408268618246,0.9968029302200732,0.9979496355296482
C105373,0.9948353739764684,0.994855293242388,0.997314575637087,0.9974390300475854
C10538495,0.9844229368583106,0.9846025863783993,0.9911088065283392,0.9932396364926757
C105384,0.9652546711207004,0.9661345696509802,0.9807975737357785,0.9878977873597566
C105395,0.9921430715796039,0.9921890687701121,0.9957947302844464,0.996723589717263
C105408,0.9954505833762357,0.9954660476265754,0.9975889512653529,0.9928300299362939
C10541567,0.9932951426397495,0.9933286715614389,0.9964758099642753,0.9907992793780565
C10541692,0.9645222238981351,0.9654390646121229,0.9792444316119908,0.9968256442261246
C105420,0.9931873122534962,0.9932219252047584,0.9963898747742109,0.993934394212541
C10543121,0.9697901988517319,0.9704578350342851,0.9813785815833884,0.9969226853706362
C105431,0.9914772040788438,0.9915312982299318,0.9954662514553316,0.9824393183937896
C10543574,0.9523944119677077,0.9540290947208426,0.9740468705986959,0.9959409568522412
C105442,0.9923895452702425,0.9924327106571107,0.9959159587727655,0.9899182503849299
C105453,0.9713506380998379,0.9719518494779472,0.984503359566458,0.9878382475220773
C105464,0.9948155786927559,0.9948356506168946,0.9972574770667929,0.9965304800111814
C10546653,0.9779780005676019,0.9783351638207916,0.9876751734552486,0.9976398016313013
C105500,0.9870970414585846,0.9872205768936505,0.993210330757387,0.995035240627624
C10551583,0.981629074152151,0.9818783716750747,0.9892168080348354,0.996151312808979
C105533,0.9917292831791314,0.9917802354001191,0.995610759973153,0.9957750028384956
C105544,0.995821628891978,0.9958346775346494,0.997796985797683,0.9922650343785867
C105566,0.9889958520047156,0.989085844681805,0.9940381792096848,0.9936754982918435
C10557445,0.9926672965643977,0.9927073779431377,0.9960910642997606,0.9950781120312125
C105577,0.987955100170009,0.9880628278056709,0.9935450501726494,0.9977248433393898
C105588,0.9950088308799396,0.9950274372944171,0.9973932099121828,0.9926246017206342
C105602,0.989434521519793,0.9895175123694113,0.9943651051216147,0.9968083430791475
C105668,0.9925193969145759,0.9925611063575944,0.9960986307750557,0.9979895811279563
C105679,0.9886396525168882,0.9887355372947905,0.9937546031744056,0.9969669134440526
C105680,0.988732973371099,0.9888272965828097,0.9940218611034781,0.9929158345720914
C10574364,0.9945544500721816,0.994576590080226,0.9971413390767835,0.9969051061822248
C10574375,0.9928049235082939,0.992843518841328,0.9962041628174589,0.9914963112670108
C105759,0.9735387083278473,0.9740525105881098,0.9853916149874522,0.9948128104780399
C105760,0.9813798736435716,0.9816359279644225,0.9899557026199023,0.9922818251584029
C105793,0.9943466406323971,0.9943704985514645,0.9970324353637109,0.9984255605888631
C105839,0.9798761863572304,0.9801748969699284,0.9884467671230688,0.9977218588905995
C105851,0.9834200983989759,0.9836234557981389,0.9911351807508992,0.9927479565640823
C105862,0.99273246095979,0.9927718352392015,0.9960880987687515,0.9902326037680983
C105909124,0.9809221849136158,0.9811908805953873,0.9895230563439599,0.993902581888261
C105919,0.9732978082189738,0.9738209051691333,0.9855556446741157,0.993375925696237
